id,win,assists,basicPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,deaths,detectorWardsPlaced,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,inhibitorTakedowns,itemsPurchased,killingSprees,kills,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,summonerLevel,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
NA14475546840,1,47,97.0,13,16787.0,50195,8,6,47617,40950,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,86,5,29,22,1275,214451,30378,21232,140,190596,23255,55104,1819,173,449668,59443,926,78651,34612,11280,443,1752,153,44616,5804,2310,6,5.0,85,6,7,37
NA14475573921,0,26,31.0,19,4377.0,11688,23,3,36971,35050,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,92,6,16,7,2501,114762,23413,35559,81,176004,28723,40386,1696,123,341184,54773,584,82192,23275,7738,445,1281,544,50415,2633,6243,1,25.0,83,5,9,43
NA14475573921,1,35,54.0,19,15501.0,55141,17,10,45137,37815,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,85,5,23,16,2189,261701,35050,25764,175,161907,23768,48717,1479,110,469543,65068,1249,77118,26110,4584,420,1018,374,45930,6245,2632,5,5.0,111,11,13,42
NA14475754461,0,27,187.0,32,11428.0,41443,21,13,43693,42748,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,108,4,19,13,1925,213659,21907,34564,153,210002,29211,54339,505,73,475037,56858,1699,98469,21863,1065,500,857,589,51373,5736,9563,3,25.0,120,15,14,51
NA14475754461,1,29,179.0,13,11665.0,79992,19,6,50949,47705,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,90,6,21,10,2846,213665,32460,25956,202,291505,34076,57830,1005,108,560118,72720,1399,86338,25072,283,512,849,482,54946,6180,2548,5,15.0,142,7,21,57
NA14475830430,0,28,97.0,23,10622.0,42141,44,5,45961,42475,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,98,4,23,6,2002,109705,27821,30589,100,269175,36168,78615,1052,122,428761,69128,0,114875,15717,969,431,1308,1080,49876,5134,5665,3,40.0,95,7,7,44
NA14475830430,1,54,114.0,13,20208.0,63243,23,5,53634,46718,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,5.0,84,13,44,20,3302,107114,29528,30075,162,360063,55772,58384,1311,86,502490,90971,7977,94598,28656,1066,466,843,679,35308,5667,6134,8,15.0,72,5,5,34
NA14475880673,0,35,114.0,23,0.0,16729,39,14,50043,47754,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,15.0,0.0,110,8,26,11,3426,179523,39408,36473,131,278637,45446,96656,1265,100,485898,93889,915,148482,36263,16817,524,683,1256,27734,9031,15348,0,55.0,118,14,15,57
NA14475880673,1,63,133.0,25,24435.0,90559,26,11,66988,60830,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,5.0,115,11,39,15,3912,152534,35522,42104,208,518712,79253,77578,938,119,746474,130128,890,128716,31445,262,612,1164,783,75224,15348,9030,10,0.0,161,12,13,67
NA14476013182,0,42,63.0,25,1814.0,26339,50,15,60486,59200,MIDDLEJUNGLETOPUTILITYBOTTOM,0,10.0,0.0,125,8,36,12,2700,139029,38792,93103,101,386061,52167,56702,406,130,577188,102280,0,165395,21562,496,671,996,1541,52092,11315,15586,1,50.0,127,18,18,65
